symbol,date,open,high,low,close,volume
TSLA,2024-06-07,233.39,236.34,233.33,235.05,1662903
TSLA,2024-06-10,231.23,235.39,225.72,231.37,502686
TSLA,2024-06-11,223.66,230.2,219.0,223.81,5321760
TSLA,2024-06-12,221.04,222.45,217.61,220.89,6396911
TSLA,2024-06-13,220.67,220.67,216.74,219.76,4171771
TSLA,2024-06-14,222.16,220.93,215.96,220.18,7906934
TSLA,2024-06-17,223.47,227.67,219.06,223.33,3437946
TSLA,2024-06-18,219.66,221.22,213.88,219.1,1404540
TSLA,2024-06-19,219.61,218.81,213.66,218.75,1744679
TSLA,2024-06-20,217.4,218.75,210.65,216.21,5784734
TSLA,2024-06-21,216.33,222.41,211.85,216.12,568657
TSLA,2024-06-24,209.04,207.79,206.36,207.57,1317882
TSLA,2024-06-25,204.04,210.92,204.67,205.59,4100287
TSLA,2024-06-26,200.95,202.51,195.0,199.28,2926821
TSLA,2024-06-27,200.16,200.25,194.17,200.08,6349630
TSLA,2024-06-28,200.27,201.26,196.77,200.85,4504971
TSLA,2024-07-01,201.28,201.91,200.68,201.86,2038094
TSLA,2024-07-02,199.44,202.42,198.99,199.21,547717
TSLA,2024-07-03,201.06,204.34,196.02,201.65,3605898
TSLA,2024-07-04,197.8,199.83,193.33,199.21,1855736
TSLA,2024-07-05,197.98,201.51,196.94,197.26,7623035
TSLA,2024-07-08,189.2,191.22,187.31,189.88,2372281
TSLA,2024-07-09,185.58,190.15,185.58,186.08,3277676
TSLA,2024-07-10,184.03,190.01,181.88,184.5,3270630
TSLA,2024-07-11,182.99,184.65,181.47,182.07,7611786
TSLA,2024-07-12,185.31,191.3,183.77,186.54,7161650
TSLA,2024-07-15,182.44,182.3,179.4,182.07,7582300
TSLA,2024-07-16,185.79,184.99,180.41,184.87,6335984
TSLA,2024-07-17,192.71,195.07,187.6,191.44,6101926
TSLA,2024-07-18,188.56,191.83,185.93,187.8,1078695
TSLA,2024-07-19,194.09,195.98,192.51,195.9,3867058
TSLA,2024-07-22,193.31,200.85,191.73,195.1,6430841
TSLA,2024-07-23,193.01,195.82,189.19,193.4,5428683
TSLA,2024-07-24,187.47,190.15,186.09,187.52,6812790
TSLA,2024-07-25,183.4,185.71,180.97,182.99,6268866
TSLA,2024-07-26,182.12,183.71,180.68,183.06,2227699
TSLA,2024-07-29,177.86,177.86,177.24,177.36,4617572
TSLA,2024-07-30,176.67,182.17,172.32,177.51,4741194
TSLA,2024-07-31,176.14,180.96,173.14,177.17,4184907
TSLA,2024-08-01,174.94,178.25,171.58,173.77,7552756
TSLA,2024-08-02,172.31,177.82,170.14,173.42,543644
TSLA,2024-08-05,172.94,173.84,171.33,173.04,3481563
TSLA,2024-08-06,173.26,175.39,169.49,173.8,5233783
TSLA,2024-08-07,172.13,176.25,169.98,172.49,7707286
TSLA,2024-08-08,173.54,172.71,167.42,171.91,964807
TSLA,2024-08-09,174.19,176.29,170.94,174.33,7990706
TSLA,2024-08-12,174.96,180.46,172.82,175.23,5625946
TSLA,2024-08-13,169.31,169.81,167.3,168.67,1075452
TSLA,2024-08-14,169.83,174.4,168.05,170.88,4839325
TSLA,2024-08-15,169.73,173.54,165.19,169.08,1858674
TSLA,2024-08-16,173.54,174.72,173.03,173.76,6836755
TSLA,2024-08-19,179.48,180.68,174.71,179.59,6177054
TSLA,2024-08-20,173.21,175.61,171.01,174.46,3753981
TSLA,2024-08-21,170.56,174.33,166.59,169.81,3920994
TSLA,2024-08-22,161.63,166.48,162.33,163.09,1679260
TSLA,2024-08-23,161.37,167.6,158.62,162.95,6611083
TSLA,2024-08-26,165.72,168.55,162.2,165.95,6088714
TSLA,2024-08-27,166.07,171.35,162.01,166.62,3542070
TSLA,2024-08-28,170.45,173.76,167.77,169.02,1744426
TSLA,2024-08-29,168.43,169.65,163.27,166.77,1611630
TSLA,2024-08-30,167.5,170.97,164.69,166.12,5432855
TSLA,2024-09-02,172.91,176.98,170.82,172.42,5170802
TSLA,2024-09-03,173.86,179.05,173.16,175.38,4816988
TSLA,2024-09-04,177.44,179.41,172.85,177.04,6692149
TSLA,2024-09-05,178.3,183.28,176.28,179.87,4039765
TSLA,2024-09-06,185.14,189.32,183.99,184.35,797123
TSLA,2024-09-09,183.02,188.52,181.81,184.5,4954750
TSLA,2024-09-10,185.67,189.17,179.63,184.04,3583067
TSLA,2024-09-11,184.84,187.71,182.56,184.98,2612378
TSLA,2024-09-12,184.72,186.15,184.67,185.98,3782640
TSLA,2024-09-13,184.66,185.68,178.6,183.35,2678764
TSLA,2024-09-16,186.09,187.88,184.0,187.8,3098121
TSLA,2024-09-17,181.22,183.62,174.76,180.13,1852167
TSLA,2024-09-18,177.91,181.89,174.45,179.5,1873290
TSLA,2024-09-19,186.49,190.17,183.49,186.29,4469839
TSLA,2024-09-20,184.84,185.48,182.33,185.09,2524108
TSLA,2024-09-23,188.15,187.39,184.91,187.22,7692117
TSLA,2024-09-24,190.22,189.17,185.33,188.65,1315987
TSLA,2024-09-25,188.38,193.82,187.52,190.27,7451364
TSLA,2024-09-26,183.19,183.68,180.41,183.25,744920
TSLA,2024-09-27,182.62,187.18,181.31,182.38,5610678
TSLA,2024-09-30,178.26,182.4,174.84,179.0,1759572
TSLA,2024-10-01,178.2,180.91,174.45,178.04,6061547
TSLA,2024-10-02,179.17,183.85,175.96,179.9,7702468
TSLA,2024-10-03,182.19,182.29,178.93,180.95,5600429
TSLA,2024-10-04,182.53,188.96,183.01,183.49,7494347
TSLA,2024-10-07,184.83,185.52,179.31,183.33,6423182
TSLA,2024-10-08,184.84,185.88,182.47,185.14,6284023
TSLA,2024-10-09,188.59,189.75,182.05,186.92,7114237
TSLA,2024-10-10,188.71,189.63,182.0,186.97,522890
TSLA,2024-10-11,191.06,195.37,191.56,191.82,606488
TSLA,2024-10-14,193.97,196.27,187.16,192.31,7838953
TSLA,2024-10-15,191.42,194.61,188.51,191.12,4357479
TSLA,2024-10-16,191.76,191.47,190.08,191.2,4793560
TSLA,2024-10-17,191.83,196.03,190.32,191.82,7120467
TSLA,2024-10-18,191.51,191.26,185.66,190.86,2004308
TSLA,2024-10-21,192.57,196.22,187.13,192.26,7475430
TSLA,2024-10-22,190.07,191.97,189.65,189.8,1515018
TSLA,2024-10-23,182.17,187.67,178.46,183.04,4257761
TSLA,2024-10-24,185.12,192.01,184.89,186.7,2750628
TSLA,2024-10-25,182.53,185.31,178.63,182.15,3173561
TSLA,2024-10-28,185.96,188.07,182.24,184.69,4443272
TSLA,2024-10-29,183.95,185.28,181.32,184.85,7598174
TSLA,2024-10-30,178.81,184.76,179.16,179.4,833538
TSLA,2024-10-31,182.4,188.04,179.31,183.52,7418899
TSLA,2024-11-01,180.16,181.88,177.92,180.11,801656
TSLA,2024-11-04,180.16,185.22,177.01,180.24,5121574
TSLA,2024-11-05,182.9,186.76,177.93,181.59,3492902
TSLA,2024-11-06,182.66,186.7,175.97,181.4,4982650
TSLA,2024-11-07,181.94,181.41,175.76,180.85,7571057
TSLA,2024-11-08,180.65,183.04,178.32,181.89,1258390
TSLA,2024-11-11,187.06,190.61,185.6,187.49,1520943
TSLA,2024-11-12,189.4,193.51,185.74,188.41,5087154
TSLA,2024-11-13,181.85,188.41,179.6,183.21,4369464
TSLA,2024-11-14,181.81,185.87,178.12,182.42,3810864
TSLA,2024-11-15,182.26,183.65,179.5,182.2,768371
TSLA,2024-11-18,184.9,183.38,179.48,183.3,4379890
TSLA,2024-11-19,186.82,190.27,183.99,185.49,3705256
TSLA,2024-11-20,184.17,184.85,178.94,182.7,1080751
TSLA,2024-11-21,185.09,185.75,183.96,184.95,4100204
TSLA,2024-11-22,180.87,185.73,178.01,181.35,7462730
TSLA,2024-11-25,181.93,186.95,179.48,182.15,6558117
TSLA,2024-11-26,188.38,187.94,186.8,187.9,7965722
TSLA,2024-11-27,189.59,192.28,185.8,188.82,6828347
TSLA,2024-11-28,190.15,189.25,187.31,188.37,4185070
MSFT,2023-01-01,368.52,369.78,358.12,368.5,1356182
MSFT,2023-01-02,358.09,359.73,355.56,359.17,6482140
MSFT,2023-01-03,357.85,362.75,351.39,357.11,4719720
MSFT,2023-01-04,355.86,360.45,348.3,358.26,2711805
MSFT,2023-01-05,357.55,368.41,357.4,359.36,7358460
MSFT,2023-01-06,352.7,357.69,349.73,355.39,4002101
MSFT,2023-01-09,354.43,354.26,345.03,351.81,3378965
MSFT,2023-01-10,353.4,359.51,341.23,350.38,6575836
MSFT,2023-01-11,349.27,354.99,346.76,351.48,2760088
MSFT,2023-01-12,346.63,348.7,337.51,346.98,4243577
MSFT,2023-01-13,346.48,357.88,345.85,348.55,1602674
MSFT,2023-01-16,332.63,341.92,327.37,335.22,4723708
MSFT,2023-01-17,346.3,344.33,335.49,342.89,2336453
MSFT,2023-01-18,348.8,354.69,346.55,351.62,2397994
MSFT,2023-01-19,374.52,372.98,367.46,370.99,7887109
MSFT,2023-01-20,375.96,387.69,370.19,377.82,823035
MSFT,2023-01-23,388.04,393.39,376.67,386.4,6450058
MSFT,2023-01-24,399.24,402.22,387.19,398.22,4774309
MSFT,2023-01-25,387.33,400.58,389.1,391.08,1997716
MSFT,2023-01-26,409.82,408.75,399.0,407.8,1306424
MSFT,2023-01-27,401.39,403.68,397.72,399.49,6317883
MSFT,2023-01-30,395.94,396.13,389.09,392.88,795001
MSFT,2023-01-31,396.45,399.11,391.93,397.57,5398878
MSFT,2023-02-01,404.91,415.48,401.98,404.26,4379833
MSFT,2023-02-02,394.83,397.32,384.67,395.14,7502900
MSFT,2023-02-03,388.86,394.75,386.8,390.04,4510470
MSFT,2023-02-06,386.23,391.07,376.82,388.02,4391956
MSFT,2023-02-07,389.42,398.9,386.98,388.85,3071125
MSFT,2023-02-08,392.41,394.63,383.44,388.73,1691003
MSFT,2023-02-09,381.67,382.89,378.38,379.51,3384356
MSFT,2023-02-10,374.57,379.9,374.92,376.87,2609115
MSFT,2023-02-13,367.2,373.75,368.25,368.36,4204518
MSFT,2023-02-14,365.99,376.01,363.81,368.46,5278259
MSFT,2023-02-15,359.19,363.85,358.17,361.94,7950927
MSFT,2023-02-16,362.66,372.05,360.98,361.63,7449701
MSFT,2023-02-17,360.05,367.99,355.1,362.74,2701120
MSFT,2023-02-20,360.37,365.18,352.43,357.64,6142413
MSFT,2023-02-21,363.43,364.33,352.97,361.86,4307008
MSFT,2023-02-22,356.62,365.2,349.42,356.98,1133520
MSFT,2023-02-23,347.81,353.79,339.55,347.34,7292394
MSFT,2023-02-24,349.82,357.27,351.98,352.97,6190785
MSFT,2023-02-27,358.2,370.07,354.24,360.67,934588
MSFT,2023-02-28,353.93,356.0,346.86,353.44,4615076
MSFT,2023-03-01,357.86,357.15,353.93,356.28,3995225
MSFT,2023-03-02,356.32,360.51,356.37,357.94,5644853
MSFT,2023-03-03,367.54,371.24,366.49,368.09,2358824
MSFT,2023-03-06,363.11,366.14,351.79,361.92,4250569
MSFT,2023-03-07,356.74,363.98,357.82,359.82,1226463
MSFT,2023-03-08,353.53,356.74,348.77,353.79,7807610
MSFT,2023-03-09,349.51,351.95,343.39,346.28,5138391
MSFT,2023-03-10,337.03,339.2,326.68,334.64,6546881
MSFT,2023-03-13,340.74,342.6,329.22,338.38,757298
MSFT,2023-03-14,322.81,326.13,322.96,323.61,4288888
MSFT,2023-03-15,319.89,320.29,314.32,320.08,4066846
MSFT,2023-03-16,323.39,329.26,319.82,320.38,4117200
MSFT,2023-03-17,313.13,319.1,306.78,315.21,1958702
MSFT,2023-03-20,312.41,323.48,309.95,314.21,1123174
MSFT,2023-03-21,313.96,323.92,311.83,315.77,3943480
MSFT,2023-03-22,320.03,329.28,315.6,321.27,6973248
MSFT,2023-03-23,319.26,324.43,314.74,320.16,1599210
MSFT,2023-03-24,314.22,312.64,304.95,312.25,7260813
MSFT,2023-03-27,314.8,316.59,310.39,313.41,6710621
MSFT,2023-03-28,307.67,311.81,309.54,310.0,4128270
MSFT,2023-03-29,302.65,303.46,294.21,301.29,4504624
MSFT,2023-03-30,294.66,293.27,290.76,293.24,7141058
MSFT,2023-03-31,292.57,290.41,286.02,290.18,3367358
MSFT,2023-04-03,288.56,296.35,282.86,291.2,7933031
MSFT,2023-04-04,295.54,296.29,284.7,292.69,1989596
MSFT,2023-04-05,292.98,297.54,287.81,295.08,2583166
MSFT,2023-04-06,291.71,300.57,292.27,293.7,723693
MSFT,2023-04-07,300.81,299.36,297.56,298.88,7229898
MSFT,2023-04-10,296.53,296.69,294.51,296.03,4736242
MSFT,2023-04-11,297.86,296.84,288.88,295.76,4536383
MSFT,2023-04-12,294.86,304.88,290.54,297.8,2974400
MSFT,2023-04-13,300.78,305.68,298.77,298.98,2263723
MSFT,2023-04-14,293.86,301.98,287.61,296.24,3715157
MSFT,2023-04-17,304.6,310.28,297.33,304.17,5162035
MSFT,2023-04-18,300.13,304.18,290.99,299.57,4003674
MSFT,2023-04-19,305.9,309.72,301.76,306.62,5896873
MSFT,2023-04-20,303.16,310.75,304.79,305.79,3939469
MSFT,2023-04-21,307.24,312.39,302.29,306.75,5364976
MSFT,2023-04-24,302.54,308.74,298.54,304.71,3185868
MSFT,2023-04-25,295.96,306.79,296.99,298.84,6300290
MSFT,2023-04-26,309.85,313.02,298.78,307.79,6038882
MSFT,2023-04-27,304.34,303.7,301.55,303.14,1187337
MSFT,2023-04-28,303.27,306.55,301.34,301.55,7901818
MSFT,2023-05-01,303.47,303.24,292.35,300.51,3720065
MSFT,2023-05-02,303.88,304.48,300.99,301.22,5135371
MSFT,2023-05-03,305.22,311.6,295.16,303.81,7869159
MSFT,2023-05-04,312.23,316.72,302.99,311.19,2581471
MSFT,2023-05-05,311.27,317.05,309.48,312.97,2327217
MSFT,2023-05-08,318.91,319.14,313.82,317.45,3704433
MSFT,2023-05-09,323.58,323.78,315.42,321.12,5327043
MSFT,2023-05-10,325.62,323.12,316.31,322.44,2053829
MSFT,2023-05-11,328.4,328.96,323.25,328.77,7477296
MSFT,2023-05-12,325.97,331.46,322.17,326.18,7746445
MSFT,2023-05-15,329.09,333.43,329.68,331.75,4225014
MSFT,2023-05-16,325.04,330.17,319.46,328.25,6549552
MSFT,2023-05-17,333.6,337.25,324.83,331.7,628647
MSFT,2023-05-18,334.65,340.61,325.2,332.73,7029578
MSFT,2023-05-19,330.22,337.51,329.67,332.83,946209
MSFT,2023-05-22,322.0,332.11,315.16,322.78,4396925
MSFT,2023-05-23,327.69,325.39,318.37,324.79,6527710
MSFT,2023-05-24,326.25,334.12,319.55,327.87,3432685
MSFT,2023-05-25,314.61,324.28,312.21,317.51,6548074
MSFT,2023-05-26,320.44,325.41,321.0,323.3,2446919
MSFT,2023-05-29,333.09,341.31,325.32,332.06,715310
MSFT,2023-05-30,327.26,335.87,323.1,330.53,7374413
MSFT,2023-05-31,338.89,345.21,337.12,338.87,1737343
MSFT,2023-06-01,343.69,349.53,337.71,341.86,2288058
MSFT,2023-06-02,340.23,346.1,332.32,337.18,949269
MSFT,2023-06-05,327.62,334.32,328.49,328.7,1909882
MSFT,2023-06-06,336.88,342.16,335.61,339.23,1355319
MSFT,2023-06-07,344.96,346.98,334.12,343.39,1386744
MSFT,2023-06-08,348.25,360.83,346.2,351.49,3199246
MSFT,2023-06-09,347.07,346.93,344.33,345.46,6165641
MSFT,2023-06-12,357.4,360.87,353.86,353.9,1254288
MSFT,2023-06-13,368.16,376.46,363.22,367.58,2214648
MSFT,2023-06-14,371.92,369.25,359.82,368.43,5880396
MSFT,2023-06-15,372.54,374.39,362.99,371.72,3817991
MSFT,2023-06-16,368.41,368.66,366.38,366.79,6249576
MSFT,2023-06-19,377.61,385.77,370.54,376.23,3855181
MSFT,2023-06-20,365.04,375.22,356.91,367.12,6276601
MSFT,2023-06-21,350.19,357.56,349.2,353.66,5539583
MSFT,2023-06-22,358.19,366.59,354.87,356.8,6276292
MSFT,2023-06-23,351.33,362.47,347.81,354.22,1330653
MSFT,2023-06-26,350.3,352.55,349.24,349.86,7725745
MSFT,2023-06-27,347.27,349.18,345.44,347.0,4467780
MSFT,2023-06-28,346.75,352.72,344.66,348.5,7044872
MSFT,2023-06-29,352.85,358.29,352.3,352.96,7356934
MSFT,2023-06-30,352.87,361.88,349.15,355.06,3030536
MSFT,2023-07-03,353.19,360.12,350.13,350.31,4572599
MSFT,2023-07-04,360.3,369.41,353.78,359.65,3215900
MSFT,2023-07-05,364.22,364.14,361.66,362.78,6186894
MSFT,2023-07-06,373.54,378.25,369.02,375.37,2006897
MSFT,2023-07-07,376.31,382.93,375.03,376.85,5099688
MSFT,2023-07-10,377.53,380.9,367.09,375.08,7493533
MSFT,2023-07-11,368.17,369.4,358.94,368.48,7595325
MSFT,2023-07-12,365.92,371.02,359.22,368.73,7303986
MSFT,2023-07-13,371.77,386.19,372.58,375.32,3466863
MSFT,2023-07-14,377.83,388.9,375.75,381.05,1538438
MSFT,2023-07-17,399.2,400.17,387.64,396.47,2028500
MSFT,2023-07-18,401.0,402.83,391.41,400.57,5935909
MSFT,2023-07-19,400.92,405.68,391.8,398.31,4392302
MSFT,2023-07-20,397.73,396.54,390.61,395.95,4457349
MSFT,2023-07-21,400.66,398.63,392.17,396.79,4943021
MSFT,2023-07-24,411.8,422.06,408.3,413.21,4753573
MSFT,2023-07-25,411.84,414.0,406.45,412.1,1748943
MSFT,2023-07-26,413.55,426.81,413.24,417.72,3799983
MSFT,2023-07-27,425.98,433.7,420.33,429.33,2778222
MSFT,2023-07-28,429.9,435.94,421.71,431.71,999667
MSFT,2023-07-31,438.98,440.5,425.66,436.85,4205879
MSFT,2023-08-01,430.25,439.88,423.71,430.79,4703574
MSFT,2023-08-02,431.13,434.0,421.24,431.63,748972
MSFT,2023-08-03,420.08,429.11,422.34,422.55,4012061
MSFT,2023-08-04,408.02,418.69,408.55,411.54,4435816
MSFT,2023-08-07,423.31,431.85,416.77,425.09,3470339
MSFT,2023-08-08,423.16,431.93,420.2,420.22,3849046
MSFT,2023-08-09,410.95,421.83,404.65,411.76,5426783
MSFT,2023-08-10,407.4,418.79,407.55,410.26,7321749
MSFT,2023-08-11,411.64,421.02,405.61,411.63,5344239
MSFT,2023-08-14,425.95,430.65,412.98,423.87,6312733
MSFT,2023-08-15,426.31,439.14,424.71,430.08,7517471
MSFT,2023-08-16,424.86,437.32,416.08,427.73,504944
MSFT,2023-08-17,423.96,436.85,416.35,426.15,4772246
MSFT,2023-08-18,428.54,434.59,426.81,428.46,1748801
MSFT,2023-08-21,431.0,442.41,431.5,433.91,2660798
MSFT,2023-08-22,439.81,452.86,432.06,440.01,6304104
MSFT,2023-08-23,431.88,438.3,419.85,432.51,3714208
MSFT,2023-08-24,429.27,442.28,421.35,431.37,7929557
MSFT,2023-08-25,423.83,425.79,416.81,425.29,3297788
MSFT,2023-08-28,428.63,432.21,416.94,425.37,2743814
MSFT,2023-08-29,430.38,436.69,419.47,427.66,6676579
MSFT,2023-08-30,432.15,443.75,427.27,431.55,7870598
MSFT,2023-08-31,417.01,422.18,411.41,419.2,7424217
MSFT,2023-09-01,431.92,441.49,422.99,431.06,3106813
MSFT,2023-09-04,431.86,446.39,427.41,435.31,4316898
MSFT,2023-09-05,436.79,443.38,428.21,433.84,1028743
MSFT,2023-09-06,431.89,441.68,419.64,431.21,3081094
MSFT,2023-09-07,417.13,426.06,405.84,417.17,6671820
MSFT,2023-09-08,420.4,423.35,411.52,417.8,4123977
MSFT,2023-09-11,430.18,442.03,425.56,429.22,5768037
MSFT,2023-09-12,439.01,438.24,426.69,437.52,5030361
MSFT,2023-09-13,444.53,452.15,437.6,444.89,2755070
MSFT,2023-09-14,437.48,437.54,430.69,434.0,3561212
MSFT,2023-09-15,425.78,427.51,414.93,423.19,1644977
MSFT,2023-09-18,407.26,422.49,400.75,411.23,5331866
MSFT,2023-09-19,428.23,429.72,416.41,428.78,6269857
MSFT,2023-09-20,436.41,436.12,423.97,434.63,3246055
MSFT,2023-09-21,436.19,442.94,428.14,439.07,3832592
MSFT,2023-09-22,446.59,460.63,442.67,447.84,4633793
MSFT,2023-09-25,452.22,462.29,442.7,449.93,6570688
MSFT,2023-09-26,448.84,457.71,445.0,446.76,6086928
MSFT,2023-09-27,456.11,472.78,458.35,459.31,2004573
MSFT,2023-09-28,474.18,483.15,468.16,472.69,1501422
MSFT,2023-09-29,484.37,489.34,480.25,481.73,7748976
MSFT,2023-10-02,475.14,472.33,465.18,470.88,4779316
MSFT,2023-10-03,467.95,475.68,463.64,469.64,6035623
MSFT,2023-10-04,460.98,469.17,453.8,456.85,3400787
MSFT,2023-10-05,460.03,470.57,459.26,463.09,7500235
MSFT,2023-10-06,447.45,463.97,441.75,451.12,3520285
MSFT,2023-10-09,452.42,466.32,449.75,453.06,784663
MSFT,2023-10-10,454.95,455.83,445.44,451.46,1630020
MSFT,2023-10-11,442.16,444.08,440.24,441.88,7522251
MSFT,2023-10-12,432.86,442.49,424.39,434.21,6135727
MSFT,2023-10-13,463.38,466.46,451.73,461.48,5175321
MSFT,2023-10-16,456.21,467.8,451.9,457.73,1119057
MSFT,2023-10-17,452.56,456.44,451.74,452.02,6316663
MSFT,2023-10-18,448.99,459.42,443.94,450.75,5428651
MSFT,2023-10-19,452.32,460.97,443.69,455.65,1223662
MSFT,2023-10-20,450.22,449.35,439.59,447.01,2561726
MSFT,2023-10-23,456.31,460.09,453.87,456.26,4587316
MSFT,2023-10-24,467.76,468.23,459.22,466.72,5297905
MSFT,2023-10-25,457.36,466.59,458.52,459.2,3155336
MSFT,2023-10-26,452.74,462.35,440.27,451.15,1123364
MSFT,2023-10-27,457.12,466.76,442.91,453.59,5995605
MSFT,2023-10-30,460.96,463.7,450.99,457.35,2890836
MSFT,2023-10-31,455.08,458.33,439.81,453.02,6289079
MSFT,2023-11-01,450.52,462.68,439.44,449.95,6605904
MSFT,2023-11-02,455.07,464.23,450.0,452.67,3623101
MSFT,2023-11-03,459.88,462.1,448.65,461.6,5410061
MSFT,2023-11-06,477.9,485.76,465.11,475.78,6316330
MSFT,2023-11-07,474.14,480.25,468.48,471.04,4810072
MSFT,2023-11-08,470.63,474.99,463.54,474.0,5155541
MSFT,2023-11-09,472.36,471.91,456.7,469.42,2427493
MSFT,2023-11-10,462.63,463.73,454.26,462.21,6558597
MSFT,2023-11-13,445.59,452.93,442.9,447.75,2540639
MSFT,2023-11-14,453.32,467.55,452.08,454.7,6040269
MSFT,2023-11-15,457.87,466.29,448.98,461.39,1433551
MSFT,2023-11-16,457.54,464.51,454.47,455.89,4840831
MSFT,2023-11-17,464.94,465.93,458.86,464.25,4435832
MSFT,2023-11-20,453.0,458.54,452.17,456.85,3409155
MSFT,2023-11-21,465.62,469.97,463.51,468.84,792686
MSFT,2023-11-22,485.5,491.2,475.73,489.84,6776325
MSFT,2023-11-23,495.19,499.22,481.69,491.76,7221093
MSFT,2023-11-24,474.13,482.91,461.44,470.03,5519216
MSFT,2023-11-27,461.26,472.51,457.41,465.42,7995043
MSFT,2023-11-28,451.99,457.5,443.93,450.67,2490714
MSFT,2023-11-29,462.08,473.27,456.69,465.5,2154557
MSFT,2023-11-30,470.31,480.7,464.49,469.11,7120875
MSFT,2023-12-01,459.45,471.93,452.35,458.22,7700796
MSFT,2023-12-04,446.63,446.82,443.28,443.81,2992720
MSFT,2023-12-05,460.74,472.47,452.51,461.07,7607711
MSFT,2023-12-06,461.06,459.49,451.76,459.04,696500
MSFT,2023-12-07,450.91,460.31,448.78,453.6,5330124
MSFT,2023-12-08,462.69,468.79,457.13,466.25,4549497
MSFT,2023-12-11,463.56,480.37,454.74,466.41,7970236
MSFT,2023-12-12,478.26,478.21,463.82,473.65,6271220
MSFT,2023-12-13,470.41,477.36,470.95,474.0,4615025
MSFT,2023-12-14,462.65,476.31,450.17,462.9,6267439
MSFT,2023-12-15,452.73,455.99,446.82,451.82,6914070
MSFT,2023-12-18,437.84,442.85,436.73,441.98,6019703
MSFT,2023-12-19,431.55,436.67,421.76,432.52,7703585
MSFT,2023-12-20,438.03,435.45,428.66,435.37,3160468
MSFT,2023-12-21,434.98,432.66,428.24,431.27,5437872
MSFT,2023-12-22,431.46,436.34,426.95,431.92,6539047
MSFT,2023-12-25,428.43,431.87,418.11,430.7,1264251
MSFT,2023-12-26,432.49,439.79,424.41,428.72,6750170
MSFT,2023-12-27,436.68,444.03,429.45,432.93,3494596
MSFT,2023-12-28,426.98,434.79,413.57,423.89,1402730
MSFT,2023-12-29,435.14,445.41,431.71,432.59,5953754
MSFT,2024-01-01,425.04,427.51,420.29,421.86,6211503
MSFT,2024-01-02,423.26,423.1,418.17,419.34,6426931
MSFT,2024-01-03,426.78,434.03,422.12,422.86,992998
MSFT,2024-01-04,422.94,437.43,423.3,426.95,6586399
MSFT,2024-01-05,422.24,421.94,409.51,420.69,6062800
MSFT,2024-01-08,415.42,417.06,400.54,412.4,1949556
MSFT,2024-01-09,393.93,398.35,390.95,392.84,3718360
MSFT,2024-01-10,383.36,388.0,379.02,387.02,1945392
MSFT,2024-01-11,387.17,392.33,377.82,386.75,4903718
MSFT,2024-01-12,384.02,393.58,378.56,383.77,5155075
MSFT,2024-01-15,372.93,379.09,365.41,375.51,3034507
MSFT,2024-01-16,377.85,379.07,367.87,377.58,2694997
MSFT,2024-01-17,365.37,373.51,366.49,367.63,2274590
MSFT,2024-01-18,375.91,382.2,376.29,377.08,3672813
MSFT,2024-01-19,378.3,387.65,376.59,380.04,7220952
MSFT,2024-01-22,374.27,380.85,363.53,370.7,4014214
MSFT,2024-01-23,356.21,362.96,350.88,358.93,6802323
MSFT,2024-01-24,356.87,361.43,350.44,359.13,2872547
MSFT,2024-01-25,358.65,357.45,350.21,357.38,5901293
MSFT,2024-01-26,359.86,370.43,356.66,360.09,2201671
MSFT,2024-01-29,348.46,351.62,347.28,349.29,5205785
MSFT,2024-01-30,357.05,360.07,348.62,355.99,2377360
MSFT,2024-01-31,351.28,359.46,344.14,350.82,1881378
MSFT,2024-02-01,340.42,351.39,333.55,342.45,2538500
MSFT,2024-02-02,355.43,359.71,347.71,352.64,7430472
MSFT,2024-02-05,350.83,352.64,345.39,351.78,3099148
MSFT,2024-02-06,342.18,353.8,334.23,343.91,2209724
MSFT,2024-02-07,349.26,351.3,343.96,346.18,2086728
MSFT,2024-02-08,344.19,346.17,333.03,343.3,5172549
MSFT,2024-02-09,338.85,343.49,332.35,341.59,4979482
MSFT,2024-02-12,354.96,358.34,344.62,352.59,7881540
MSFT,2024-02-13,349.48,357.08,340.85,347.13,2592310
MSFT,2024-02-14,347.39,348.62,340.46,345.17,7465713
MSFT,2024-02-15,353.49,361.4,350.62,352.44,7500892
MSFT,2024-02-16,337.36,346.95,340.02,340.43,4749335
MSFT,2024-02-19,333.11,341.81,326.05,334.74,1170602
MSFT,2024-02-20,331.81,333.21,324.03,330.86,3250130
MSFT,2024-02-21,328.49,336.18,319.94,328.2,658307
MSFT,2024-02-22,315.63,319.74,312.01,316.64,5914939
MSFT,2024-02-23,313.15,321.03,306.28,313.1,4132950
MSFT,2024-02-26,317.61,322.85,314.88,318.41,674526
MSFT,2024-02-27,325.8,337.88,328.86,329.02,3100086
MSFT,2024-02-28,333.36,343.12,328.23,333.73,6678577
MSFT,2024-02-29,328.33,328.36,317.88,325.48,4545569
MSFT,2024-03-01,324.11,328.7,316.73,326.02,1267976
MSFT,2024-03-04,320.26,323.49,318.93,322.15,7150572
MSFT,2024-03-05,315.94,320.87,315.61,316.43,6716578
MSFT,2024-03-06,312.97,315.54,307.72,311.74,1756519
MSFT,2024-03-07,319.03,323.53,308.79,317.25,4324526
MSFT,2024-03-08,309.24,310.05,307.22,309.63,4474381
MSFT,2024-03-11,304.6,302.07,295.47,301.96,6797959
